,1st Genre,Genre,MovieID,Name,Popularity,Rate,Year
330,Comedy,Comedy|Musical|Romance,899,Singin' in the Rain ,47,3.9574,1952
331,Drama,Drama|Romance,902,Breakfast at Tiffany's ,36,3.75,1961
332,Mystery,Mystery|Thriller,904,Rear Window ,84,4.119,1954
333,Action,Action|Adventure|Mystery|Romance|Thriller,908,North by Northwest ,57,4.0877,1959
334,Comedy,Comedy|Crime,910,Some Like It Hot ,50,3.86,1959
335,Drama,Drama|Romance,912,Casablanca ,100,4.12,1942
336,Drama,Drama|Romance|War,920,Gone with the Wind ,45,3.5556,1939
337,Film-Noir,Film-Noir|Romance|Thriller,930,Notorious ,20,4.2,1946
338,Comedy,Comedy|Romance,937,Love in the Afternoon ,2,3.5,1957
339,Drama,Drama|Romance,1046,Beautiful Thing ,4,4.5,1996
340,Comedy,Comedy|Musical|Romance,1057,Everyone Says I Love You ,15,3.3333,1996
341,Comedy,Comedy|Sci-Fi,1077,Sleeper ,28,3.6429,1973
342,Comedy,Comedy|Crime,1079,"Fish Called Wanda, A ",71,3.8169,1988
343,Crime,Crime|Drama,1084,Bonnie and Clyde ,35,3.9714,1967
344,Crime,Crime|Mystery|Thriller,1086,Dial M for Murder ,25,4.0,1954
345,Drama,Drama|Romance|Thriller,1094,"Crying Game, The ",42,3.381,1992
346,Drama,Drama,1103,Rebel Without a Cause ,15,4.0,1955
347,Crime,Crime|Drama|Film-Noir,1179,"Grifters, The ",27,3.5556,1990
348,Drama,Drama|Romance|War,1183,"English Patient, The ",45,3.6444,1996
349,Comedy,Comedy|Romance,1188,Strictly Ballroom ,22,3.5909,1992
350,Fantasy,Fantasy|Sci-Fi,1199,Brazil ,59,4.0508,1985
351,Drama,Drama,1203,12 Angry Men ,57,4.0175,1957
352,Drama,Drama|Fantasy|Romance,1211,"Wings of Desire (Himmel über Berlin, Der) ",13,3.8462,1987
353,Drama,Drama,1225,Amadeus ,76,4.0526,1984
354,Adventure,Adventure|Drama|War,1250,"Bridge on the River Kwai, The ",45,4.0222,1957
355,Adventure,Adventure|Drama,1259,Stand by Me ,91,3.9011,1986
356,Drama,Drama|Western,1266,Unforgiven ,45,4.0,1992
357,Comedy,Comedy|Drama,1279,Night on Earth ,8,4.0,1991
358,Drama,Drama|Western,1283,High Noon ,19,4.1053,1952
359,Comedy,Comedy,1288,This Is Spinal Tap ,66,3.8939,1984
360,Action,Action|Western,1304,Butch Cassidy and the Sundance Kid ,62,3.8548,1969
361,Action,Action|Comedy|Sci-Fi,1391,Mars Attacks! ,86,2.9767,1996
362,Comedy,Comedy,1449,Waiting for Guffman ,24,3.7917,1996
363,Crime,Crime|Drama,1466,Donnie Brasco ,52,3.6154,1997
364,Drama,Drama|Mystery|Romance|Thriller,1597,Conspiracy Theory ,43,2.814,1997
365,Comedy,Comedy|Drama,1641,"Full Monty, The ",56,3.6607,1997
366,Drama,Drama,1719,"Sweet Hereafter, The ",16,4.1875,1997
367,Drama,Drama|Romance,1733,Afterglow ,4,4.5,1997
368,Comedy,Comedy|Drama,1734,My Life in Pink (Ma vie en rose) ,9,4.0,1997
369,Crime,Crime|Drama|Mystery|Thriller,1834,"Spanish Prisoner, The ",11,3.9091,1997
370,Drama,Drama,1860,Character (Karakter) ,4,2.5,1997
371,Comedy,Comedy|Drama|Romance,1883,Bulworth ,24,3.2083,1998
372,Comedy,Comedy|Drama|Romance,1885,"Opposite of Sex, The ",12,3.0833,1998
373,Thriller,Thriller,1892,"Perfect Murder, A ",16,3.1875,1998
374,Comedy,Comedy|Drama|Romance,1895,Can't Hardly Wait ,15,3.2,1998
375,Adventure,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1907,Mulan ,45,3.3778,1998
376,Comedy,Comedy|Drama,1914,Smoke Signals ,9,3.3333,1998
377,Drama,Drama|Romance,1916,Buffalo '66 (a.k.a. Buffalo 66) ,12,3.4167,1998
378,Comedy,Comedy|Romance,1923,There's Something About Mary ,105,3.5429,1998
379,Drama,Drama|Musical|Romance,1947,West Side Story ,34,3.5294,1961
380,Comedy,Comedy,1966,Metropolitan ,8,3.625,1990
381,Comedy,Comedy|Drama,1968,"Breakfast Club, The ",113,3.6549,1985
382,Action,Action|Adventure|Drama,2019,Seven Samurai (Shichinin no samurai) ,48,4.0417,1954
383,Drama,Drama|Mystery|Thriller,2076,Blue Velvet ,46,3.8261,1986
384,Comedy,Comedy,2109,"Jerk, The ",27,3.2593,1979
385,Comedy,Comedy|Drama|Romance,2145,Pretty in Pink ,33,3.1515,1986
386,Adventure,Adventure|Comedy,2150,"Gods Must Be Crazy, The ",28,3.8571,1980
387,Crime,Crime|Drama|Film-Noir|Thriller,2186,Strangers on a Train ,25,3.92,1951
388,Crime,Crime|Drama|Thriller,2203,Shadow of a Doubt ,7,4.1429,1943
389,Mystery,Mystery|Thriller,2204,Saboteur ,4,3.75,1942
390,Comedy,Comedy|Drama,2282,Pecker ,6,3.3333,1998
391,Comedy,Comedy|Drama|Romance|War,2324,Life Is Beautiful (La Vita è bella) ,88,4.0227,1997
392,Drama,Drama,2336,Elizabeth ,23,3.5652,1998
393,Drama,Drama,2351,"Nights of Cabiria (Notti di Cabiria, Le) ",7,4.2857,1957
394,Comedy,Comedy,2359,Waking Ned Devine (a.k.a. Waking Ned) ,26,3.5769,1998
395,Comedy,Comedy,2390,Little Voice ,7,3.8571,1998
396,Crime,Crime|Drama|Mystery|Thriller,2467,"Name of the Rose, The (Name der Rose, Der) ",18,3.5556,1986
397,Comedy,Comedy|Drama,2583,Cookie's Fortune ,12,3.8333,1999
398,Comedy,Comedy,2599,Election ,56,3.5536,1999
399,Action,Action|Adventure|Comedy,2683,Austin Powers: The Spy Who Shagged Me ,121,3.0331,1999
400,Drama,Drama|Mystery|Thriller,2712,Eyes Wide Shut ,53,3.3585,1999
401,Drama,Drama|Horror|Mystery,2762,"Sixth Sense, The ",179,3.743,1999
402,Action,Action|Mystery,2763,"Thomas Crown Affair, The ",48,3.5625,1999
403,Comedy,Comedy,2770,Bowfinger ,38,2.8947,1999
404,Comedy,Comedy,2791,Airplane! ,87,3.7471,1980
405,Comedy,Comedy|Romance,2843,"Black Cat, White Cat (Crna macka, beli macor) ",9,3.8889,1998
406,Comedy,Comedy|Musical|Romance,2874,"Pajama Game, The ",3,3.6667,1957
407,Western,Western,2921,High Plains Drifter ,11,4.1818,1973
408,Comedy,Comedy|Drama,2926,Hairspray ,11,3.2727,1988
409,Comedy,Comedy|Crime|Drama,2973,Crimes and Misdemeanors ,18,3.7778,1989
410,Mystery,Mystery|Romance|Thriller,3044,Dead Again ,13,3.6923,1991
411,Comedy,Comedy|Drama|Musical,3060,"Commitments, The ",15,3.8,1991
412,Comedy,Comedy|Drama|Romance,3079,Mansfield Park ,6,3.0,1999
413,Drama,Drama,3083,All About My Mother (Todo sobre mi madre) ,19,4.0526,1999
414,Drama,Drama,3160,Magnolia ,52,3.6154,1999
415,Adventure,Adventure|Comedy|Sci-Fi,3175,Galaxy Quest ,75,3.4667,1999
416,Action,Action|Mystery|Thriller,3204,"Boys from Brazil, The ",8,3.625,1978
417,Comedy,Comedy|Drama,3255,"League of Their Own, A ",45,3.3333,1992
418,Comedy,Comedy|Drama,3317,Wonder Boys ,22,3.5,2000
419,Comedy,Comedy|Drama|Fantasy|Romance,3358,Defending Your Life ,10,3.8,1991
420,Drama,Drama|Western,3365,"Searchers, The ",7,4.0,1956
421,Drama,Drama,3408,Erin Brockovich ,70,3.3429,2000
422,Comedy,Comedy|Drama|Romance,3481,High Fidelity ,75,3.52,2000
423,Action,Action|Adventure|Drama|Thriller|Western,3508,"Outlaw Josey Wales, The ",18,4.2222,1976
424,Comedy,Comedy,3538,East is East ,5,3.2,1999
425,Comedy,Comedy|Drama,3591,Mr. Mom ,15,2.6667,1983
426,Drama,Drama|Mystery,3788,Blow-Up (Blowup) ,6,3.5,1966
427,Comedy,Comedy,3851,I'm the One That I Want ,1,5.0,2000
428,Drama,Drama,3897,Almost Famous ,83,3.6627,2000
429,Comedy,Comedy,3911,Best in Show ,53,3.5094,2000
430,Drama,Drama,3967,Billy Elliot ,37,3.6757,2000
431,Action,Action|Drama|Romance,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) ",110,3.6364,2000
432,Comedy,Comedy,4002,"Planes, Trains & Automobiles ",27,3.7037,1987
433,Drama,Drama|Romance,4014,Chocolat ,47,3.3404,2000
434,Thriller,Thriller,4020,"Gift, The ",13,2.8462,2000
435,Drama,Drama,4021,Before Night Falls ,5,4.2,2000
436,Adventure,Adventure|Comedy|Crime,4027,"O Brother, Where Art Thou? ",94,3.6702,2000
437,Comedy,Comedy|Drama,4029,State and Main ,12,3.75,2000
438,Drama,Drama|Thriller|War,4033,Thirteen Days ,13,3.8462,2000
439,Crime,Crime|Drama|Thriller,4034,Traffic ,70,3.7143,2000
440,Drama,Drama,4074,"Legend of Rita, The (Stille nach dem Schuß, Die) ",1,3.0,1999
441,Action,Action|Adventure|Comedy|Sci-Fi,4121,Innerspace ,12,3.0833,1987
442,Drama,Drama|Romance,4144,In the Mood For Love (Fa yeung nin wa) ,14,4.0,2000
443,Action,Action|Drama,4166,Series 7: The Contenders ,2,2.5,2001
444,Mystery,Mystery|Thriller,4226,Memento ,159,3.9245,2000
445,Crime,Crime|Drama,4239,Blow ,51,3.6667,2001
446,Comedy,Comedy|Drama|Romance,4246,Bridget Jones's Diary ,65,3.4154,2001
447,Drama,Drama,4252,"Circle, The (Dayereh) ",2,3.0,2000
448,Drama,Drama,4260,"Visit, The ",1,2.0,2000
449,Drama,Drama,4273,Under the Sand ,2,4.5,2000
450,Drama,Drama|Musical|Romance,4308,Moulin Rouge ,55,3.4182,2001
451,Comedy,Comedy|Drama,4347,Divided We Fall (Musíme si pomáhat) ,3,3.6667,2000
452,Comedy,Comedy,4381,"Closet, The (Placard, Le) ",4,3.25,2001
453,Comedy,Comedy|Drama,4641,Ghost World ,34,3.3235,2001
454,Comedy,Comedy|Drama|Romance,4741,Together (Tillsammans) ,7,3.5714,2000
455,Drama,Drama,4765,L.I.E. ,3,4.3333,2001
456,Crime,Crime|Drama,4881,"Man Who Wasn't There, The ",17,3.5882,2001
457,Adventure,Adventure|Children|Fantasy,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) ,107,3.5701,2001
458,Drama,Drama|Fantasy|Horror|Thriller|War,4902,"Devil's Backbone, The (Espinazo del diablo, El) ",10,3.2,2001
459,Drama,Drama|War,4967,No Man's Land ,13,4.0769,2001
460,Children,Children|Drama,34,Babe ,128,3.5703,1995
461,Crime,Crime|Drama,36,Dead Man Walking ,67,3.7612,1995
462,Comedy,Comedy|Romance,39,Clueless ,104,3.2212,1995
463,Adventure,Adventure|Drama|IMAX,150,Apollo 13 ,201,3.7711,1995
464,Action,Action|Adventure|Comedy|Crime,153,Batman Forever ,137,2.854,1995
465,Drama,Drama|Horror,253,Interview with the Vampire: The Vampire Chronicles ,109,3.3578,1994
466,Drama,Drama,261,Little Women ,42,3.8095,1994
467,Drama,Drama|Romance|War|Western,266,Legends of the Fall ,68,3.3382,1994
468,Crime,Crime|Drama,290,Once Were Warriors ,14,4.0,1994
469,Drama,Drama,300,Quiz Show ,81,3.4691,1994
470,Comedy,Comedy,344,Ace Ventura: Pet Detective ,161,2.9317,1994
471,Adventure,Adventure|Animation|Children|Drama|Musical|IMAX,364,"Lion King, The ",172,3.8314,1994
472,Action,Action|Adventure|Comedy|Romance|Thriller,380,True Lies ,178,3.427,1994
473,Children,Children|Comedy|Fantasy,410,Addams Family Values ,84,3.0119,1993
474,Action,Action|Thriller,474,In the Line of Fire ,70,3.6286,1993
475,Drama,Drama|Romance,515,"Remains of the Day, The ",24,3.5833,1993
476,Children,Children|Drama,531,"Secret Garden, The ",24,3.125,1993
477,Drama,Drama|Romance,534,Shadowlands ,14,3.5714,1993
478,Action,Action|Sci-Fi,589,Terminator 2: Judgment Day ,224,3.8571,1991
479,Animation,Animation|Children|Drama|Fantasy|Musical,594,Snow White and the Seven Dwarfs ,77,3.5195,1937
480,Comedy,Comedy|Romance,597,Pretty Woman ,135,3.3778,1990
481,Adventure,Adventure|Children|Fantasy,2,Jumanji ,110,3.2818,1995
482,Comedy,Comedy|Drama|Romance,4,Waiting to Exhale ,7,2.2857,1995
483,Comedy,Comedy,5,Father of the Bride Part II ,49,3.0,1995
484,Comedy,Comedy|Romance,7,Sabrina ,54,3.1296,1995
485,Adventure,Adventure|Children,8,Tom and Huck ,8,2.875,1995
486,Action,Action|Adventure|Thriller,10,GoldenEye ,132,3.3864,1995
487,Comedy,Comedy|Drama|Romance,11,"American President, The ",70,3.6,1995
488,Adventure,Adventure|Animation|Children,13,Balto ,8,3.125,1995
489,Action,Action|Adventure|Romance,15,Cutthroat Island ,13,2.9231,1995
490,Crime,Crime|Drama,16,Casino ,82,3.7561,1995
491,Drama,Drama|Romance,17,Sense and Sensibility ,67,3.6866,1995
492,Comedy,Comedy,19,Ace Ventura: When Nature Calls ,88,2.6136,1995
493,Crime,Crime|Drama|Horror|Mystery|Thriller,22,Copycat ,36,3.1389,1995
494,Drama,Drama|Sci-Fi,24,Powder ,28,3.0357,1995
495,Drama,Drama|Romance,25,Leaving Las Vegas ,76,3.5658,1995
496,Drama,Drama,26,Othello ,13,3.3846,1995
497,Children,Children|Drama,27,Now and Then ,9,3.2222,1995
498,Drama,Drama|War,41,Richard III ,15,3.6,1995
499,Drama,Drama,43,Restoration ,8,3.125,1995
500,Drama,Drama|Romance,46,How to Make an American Quilt ,15,3.0,1995
501,Children,Children|Comedy,54,"Big Green, The ",3,2.3333,1995
502,Adventure,Adventure|Children|Fantasy,60,"Indian in the Cupboard, The ",34,3.2059,1995
503,Drama,Drama|Thriller,61,Eye for an Eye ,6,3.6667,1996
504,Drama,Drama,62,Mr. Holland's Opus ,80,3.6375,1995
505,Comedy,Comedy,65,Bio-Dome ,31,2.4516,1996
506,Action,Action|Sci-Fi|Thriller,66,Lawnmower Man 2: Beyond Cyberspace ,9,2.4444,1996
507,Action,Action|Sci-Fi|Thriller,76,Screamers ,15,3.3333,1995
508,Drama,Drama|Thriller,79,"Juror, The ",17,2.7647,1996
509,Action,Action|Adventure|Drama,86,White Squall ,15,3.9333,1996
510,Children,Children|Comedy,87,Dunston Checks In ,7,2.4286,1996
511,Comedy,Comedy,88,Black Sheep ,16,3.0,1996
512,Action,Action|Thriller,89,Nick of Time ,10,3.1,1995
513,Drama,Drama|Horror|Thriller,92,Mary Reilly ,8,2.5,1996
514,Comedy,Comedy|Horror|Romance,93,Vampire in Brooklyn ,9,2.6667,1995
515,Action,Action|Adventure|Thriller,95,Broken Arrow ,84,2.9405,1996
516,Drama,Drama|Thriller,100,City Hall ,14,2.7857,1996
517,Comedy,Comedy,102,Mr. Wrong ,5,2.4,1996
518,Comedy,Comedy,104,Happy Gilmore ,99,3.303,1996
519,Drama,Drama|Romance,105,"Bridges of Madison County, The ",23,3.2174,1995
520,Action,Action|Adventure|Comedy|Crime,112,Rumble in the Bronx (Hont faan kui) ,46,3.4783,1995
521,Drama,Drama|Mystery,113,Before and After ,3,3.3333,1996
522,Comedy,Comedy,135,Down Periscope ,31,2.9032,1996
523,Drama,Drama|Romance,140,Up Close and Personal ,16,3.375,1996
524,Comedy,Comedy,141,"Birdcage, The ",86,3.4419,1996
525,Action,Action|Comedy|Crime|Drama|Thriller,145,Bad Boys ,51,3.1176,1995
526,Adventure,Adventure|Children,146,"Amazing Panda Adventure, The ",3,3.3333,1995
527,Adventure,Adventure|Children,158,Casper ,62,2.7097,1995
528,Crime,Crime|Drama|Mystery,159,Clockers ,14,2.7143,1995
529,Action,Action|Adventure|Mystery|Sci-Fi,160,Congo ,57,2.7719,1995
530,Drama,Drama|Thriller|War,161,Crimson Tide ,103,3.5728,1995
531,Action,Action|Crime|Thriller,165,Die Hard: With a Vengeance ,144,3.4861,1995
532,Action,Action|Drama|Romance,168,First Knight ,54,2.9444,1995
533,Action,Action|Adventure|Crime|Thriller,170,Hackers ,35,3.1429,1995
534,Comedy,Comedy,174,Jury Duty ,10,2.6,1995
535,Horror,Horror,177,Lord of Illusions ,8,2.75,1995
536,Drama,Drama|Romance,179,Mad Love ,2,1.5,1995
537,Comedy,Comedy|Romance,180,Mallrats ,36,3.25,1995
538,Action,Action|Children,181,Mighty Morphin Power Rangers: The Movie ,17,2.1765,1995
539,Action,Action|Crime|Thriller,185,"Net, The ",112,2.9732,1995
540,Comedy,Comedy|Romance,186,Nine Months ,48,2.6667,1995
541,Comedy,Comedy|Fantasy,189,Reckless ,1,3.0,1995
542,Drama,Drama|Romance,191,"Scarlet Letter, The ",6,2.3333,1995
543,Comedy,Comedy|Drama|Romance,195,Something to Talk About ,10,3.0,1995
544,Horror,Horror|Sci-Fi,196,Species ,45,2.5778,1995
545,Drama,Drama|Fantasy,201,Three Wishes ,1,3.0,1995
546,Action,Action,204,Under Siege 2: Dark Territory ,30,2.6333,1995
547,Comedy,Comedy|Drama,205,Unstrung Heroes ,9,3.1111,1995
548,Drama,Drama|Romance,207,"Walk in the Clouds, A ",21,3.2857,1995
549,Action,Action|Adventure|Sci-Fi,208,Waterworld ,115,2.8261,1995
550,Drama,Drama,209,White Man's Burden ,3,3.0,1995
551,Western,Western,210,Wild Bill ,4,3.0,1995
552,Adventure,Adventure|Comedy|Crime|Mystery,212,Bushwhacked ,3,2.6667,1995
553,Drama,Drama|Thriller,217,"Babysitter, The ",6,2.3333,1995
554,Comedy,Comedy|Drama,218,Boys on the Side ,14,3.4286,1995
555,Drama,Drama,219,"Cure, The ",1,3.0,1995
556,Comedy,Comedy|Drama|Romance,224,Don Juan DeMarco ,40,3.55,1995
557,Drama,Drama|Thriller,225,Disclosure ,52,3.5192,1994
558,Drama,Drama|Thriller,230,Dolores Claiborne ,24,3.3333,1995
559,Comedy,Comedy,234,Exit to Eden ,17,2.5882,1994
560,Action,Action|Comedy|Romance,236,French Kiss ,45,3.4222,1995
561,Comedy,Comedy|Romance,237,Forget Paris ,22,3.3182,1995
562,Animation,Animation|Children|Comedy|Romance,239,"Goofy Movie, A ",17,2.8824,1995
563,Thriller,Thriller,240,Hideaway ,4,2.25,1995
564,Children,Children|Comedy|Fantasy,243,Gordy ,1,3.0,1995
565,Comedy,Comedy,248,Houseguest ,17,3.1176,1994
566,Children,Children|Comedy,250,Heavyweights (Heavy Weights) ,6,2.3333,1995
567,Action,Action,251,"Hunted, The ",3,2.6667,1995
568,Comedy,Comedy|Romance,252,I.Q. ,43,3.3953,1994
569,Drama,Drama,254,Jefferson in Paris ,1,3.0,1995
570,Comedy,Comedy|Sci-Fi,256,Junior ,35,2.7714,1994
571,Mystery,Mystery|Thriller,257,Just Cause ,14,3.5,1995
572,Adventure,Adventure|Children|Comedy|Fantasy|Romance,258,"Kid in King Arthur's Court, A ",10,2.6,1995
573,Children,Children|Drama,262,"Little Princess, A ",21,3.8095,1995
574,Comedy,Comedy,267,Major Payne ,17,2.8235,1995
575,Drama,Drama|Romance,270,Love Affair ,5,3.2,1994
576,Drama,Drama,271,Losing Isaiah ,4,3.5,1995
577,Drama,Drama|Horror|Sci-Fi,273,Mary Shelley's Frankenstein (Frankenstein) ,28,2.8214,1994
578,Comedy,Comedy,274,Man of the House ,7,2.8571,1995
579,Comedy,Comedy|Romance,276,Milk Money ,22,3.2273,1994
580,Drama,Drama,277,Miracle on 34th Street ,38,3.1579,1994
581,Drama,Drama,279,My Family ,2,3.0,1995
582,Comedy,Comedy|Drama|Romance,281,Nobody's Fool ,14,3.7857,1994
583,Drama,Drama,282,Nell ,40,3.3,1994
584,Action,Action|Crime|Thriller,288,Natural Born Killers ,92,3.1848,1994
585,Comedy,Comedy|Romance,289,Only You ,8,3.5,1994
586,Drama,Drama|Thriller,291,Poison Ivy II ,3,2.3333,1996
587,Action,Action|Drama|Sci-Fi|Thriller,292,Outbreak ,101,3.3663,1995
588,Action,Action|Crime|Drama|Thriller,293,Léon: The Professional (a.k.a. The Professional) (Léon) ,133,3.8947,1994
589,Drama,Drama|Romance,302,"Queen Margot (Reine Margot, La) ",5,3.2,1994
590,Action,Action|Thriller|Western,303,"Quick and the Dead, The ",32,2.875,1995
591,Comedy,Comedy|Drama,304,Roommates ,3,3.6667,1995
592,Comedy,Comedy,310,Rent-a-Kid ,1,3.0,1995
593,Comedy,Comedy,312,Stuart Saves His Family ,9,1.3333,1995
594,Animation,Animation|Children,313,"Swan Princess, The ",3,3.3333,1994
595,Children,Children|Drama|Fantasy|Mystery,314,"Secret of Roan Inish, The ",16,3.6875,1994
596,Action,Action|Drama|Thriller,315,"Specialist, The ",38,3.0263,1994
597,Comedy,Comedy|Drama|Fantasy,317,"Santa Clause, The ",81,3.0864,1994
598,Action,Action|Comedy|Sci-Fi,327,Tank Girl ,34,2.6176,1995
599,Adventure,Adventure|Drama|Sci-Fi,329,Star Trek: Generations ,108,3.3426,1994
600,Action,Action|Crime|Horror,330,Tales from the Hood ,6,3.0,1995
601,Horror,Horror|Sci-Fi,332,Village of the Damned ,12,2.6667,1995
602,Drama,Drama|War,336,"Walking Dead, The ",1,3.0,1995
603,Drama,Drama,337,What's Eating Gilbert Grape ,77,3.6364,1993
604,Comedy,Comedy|Romance,339,While You Were Sleeping ,98,3.398,1995
605,Adventure,Adventure|Drama|War,340,"War, The ",5,3.4,1994
606,Children,Children,343,"Baby-Sitters Club, The ",5,2.8,1995
607,Drama,Drama|Film-Noir|Romance,347,Bitter Moon ,6,3.5,1992
608,Drama,Drama|Mystery|Thriller,350,"Client, The ",57,3.3158,1994
609,Comedy,Comedy|Drama,352,Crooklyn ,2,2.5,1994
610,Action,Action|Crime|Fantasy|Thriller,353,"Crow, The ",64,3.5469,1994
611,Drama,Drama,354,Cobb ,6,3.3333,1994
612,Children,Children|Comedy|Fantasy,355,"Flintstones, The ",42,2.3095,1994
613,Drama,Drama,358,Higher Learning ,9,2.6667,1995
614,Comedy,Comedy|Drama|Romance,359,I Like It Like That ,1,3.0,1994
615,Action,Action|Comedy,360,I Love Trouble ,8,2.625,1994
616,Comedy,Comedy|Drama|Romance,361,It Could Happen to You ,17,2.9412,1994
617,Drama,Drama|Horror|Mystery|Thriller,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) ",12,2.8333,1994
618,Action,Action|Comedy,370,Naked Gun 33 1/3: The Final Insult ,58,2.931,1994
619,Comedy,Comedy|Drama,371,"Paper, The ",21,3.2857,1994
620,Children,Children|Comedy,374,Richie Rich ,25,2.0,1994
621,Action,Action|Romance|Thriller,377,Speed ,171,3.4211,1994
622,Comedy,Comedy|Romance,378,Speechless ,7,2.7143,1994
623,Drama,Drama|Romance,381,When a Man Loves a Woman ,11,3.7273,1994
624,Drama,Drama|Horror|Romance|Thriller,382,Wolf ,16,3.0,1994
625,Western,Western,383,Wyatt Earp ,21,3.0952,1994
626,Action,Action|Fantasy,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) ,12,2.3333,1994
627,Drama,Drama,412,"Age of Innocence, The ",15,3.4667,1993
628,Comedy,Comedy|Thriller,415,Another Stakeout ,16,2.5,1993
629,Western,Western,416,Bad Girls ,8,2.5,1994
630,Comedy,Comedy,419,"Beverly Hillbillies, The ",20,2.5,1993
631,Horror,Horror|Sci-Fi|Thriller,426,Body Snatchers ,7,3.1429,1993
632,Adventure,Adventure|Comedy|Western,432,City Slickers II: The Legend of Curly's Gold ,55,2.5818,1994
633,Action,Action|Adventure|Thriller,434,Cliffhanger ,101,2.9901,1993
634,Comedy,Comedy|Sci-Fi,435,Coneheads ,63,2.3175,1993
635,Comedy,Comedy,437,Cops and Robbersons ,9,2.1111,1994
636,Comedy,Comedy|Romance,440,Dave ,76,3.4605,1993
637,Comedy,Comedy,445,Fatal Instinct ,12,3.0,1993
638,Drama,Drama|Thriller,454,"Firm, The ",101,3.4752,1993
639,Adventure,Adventure|Children|Drama,455,Free Willy ,37,2.2703,1993
640,Drama,Drama|Western,458,Geronimo: An American Legend ,5,2.8,1993
641,Comedy,Comedy,460,Getting Even with Dad ,3,2.6667,1994
642,Action,Action|Comedy|War,466,Hot Shots! Part Deux ,60,2.75,1993
643,Comedy,Comedy|Romance,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The ",22,3.0455,1995
644,Drama,Drama|Romance,469,"House of the Spirits, The ",5,3.4,1993
645,Comedy,Comedy|Drama,472,I'll Do Anything ,6,2.5,1994
646,Drama,Drama|Musical,477,What's Love Got to Do with It? ,17,3.2941,1993
647,Action,Action|Adventure|Comedy|Fantasy,485,Last Action Hero ,53,2.7925,1993
648,Comedy,Comedy,489,Made in America ,11,2.8182,1993
649,Thriller,Thriller,490,Malice ,12,3.0,1993
650,Drama,Drama,491,"Man Without a Face, The ",17,3.2941,1993
651,Action,Action|Crime|Drama,493,Menace II Society ,12,3.5833,1993
652,Action,Action|Adventure|Thriller,494,Executive Decision ,41,3.3659,1996
653,Comedy,Comedy|Romance,497,Much Ado About Nothing ,43,3.7674,1993
654,Action,Action|Children|Romance,502,"Next Karate Kid, The ",15,2.3333,1994
